Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
65,Eros International Media Ltd.,EROSMEDIA,Media & Entertainment,"Film Production, Distribution & Entertainment",75.68
66,Maxposure Ltd.,MAXPOSURE,Media & Entertainment,Advertising & Media,74.93
67,GV Films Ltd.,GVFILM,Media & Entertainment,"Film Production, Distribution & Entertainment",67.13
68,Crayons Advertising Ltd.,CRAYONS,Media & Entertainment,Advertising & Media,65.96
69,Digikore Studios Ltd.,DIGIKORE,Media & Entertainment,"Film Production, Distribution & Entertainment",58.86
70,Raj Television Network Ltd.,RAJTV,Media & Entertainment,TV Broadcasting & Software Production,52.38
71,Graphisads Ltd.,GRAPHISAD,Media & Entertainment,Advertising & Media,48.43
72,Studio LSD Ltd.,STUDIOLSD,Media & Entertainment,"Film Production, Distribution & Entertainment",44.89
73,Baweja Studios Ltd.,BAWEJA,Media & Entertainment,"Film Production, Distribution & Entertainment",43.3
74,Picturehouse Media Ltd.,PICTUREHS,Media & Entertainment,"Film Production, Distribution & Entertainment",43.16
75,Siti Networks Ltd.,SITINET,Media & Entertainment,TV Broadcasting & Software Production,42.73
76,Esha Media Research Ltd.,ESHAMEDIA,Media & Entertainment,TV Broadcasting & Software Production,39.71
77,Shakti Press Ltd.,SHAKTIPR,Media & Entertainment,Printing And Publishing,37.74
78,Cyber Media (India) Ltd.,CYBERMEDIA,Media & Entertainment,Printing And Publishing,34.09
79,Inland Printers Ltd.,INLANPR,Media & Entertainment,Printing And Publishing,33.17
80,Diligent Media Corporation Ltd.,DNAMEDIA,Media & Entertainment,Printing And Publishing,31.31
81,DSJ Keep Learning Ltd.,KEEPLEARN,Media & Entertainment,Printing And Publishing,30.36
82,Sharpline Broadcast Ltd.,SHARPLINE,Media & Entertainment,TV Broadcasting & Software Production,29.29
83,Infomedia Press Ltd.,INFOMEDIA,Media & Entertainment,Printing And Publishing,27.1
84,Thinkink Picturez Ltd.,THINKINK,Media & Entertainment,"Film Production, Distribution & Entertainment",27.02
85,Pritish Nandy Communications Ltd.,PNC,Media & Entertainment,"Film Production, Distribution & Entertainment",26.74
86,Shalimar Productions Ltd.,SHALPRO,Media & Entertainment,"Film Production, Distribution & Entertainment",26.58
87,Next Mediaworks Ltd.,NEXTMEDIA,Media & Entertainment,Printing And Publishing,26.56
88,JMD Ventures Ltd.,JMDVL,Media & Entertainment,"Film Production, Distribution & Entertainment",23.03
89,Thinking Hats Entertainment Solutions Ltd.,THESL,Media & Entertainment,"Film Production, Distribution & Entertainment",22.85
90,Identical Brains Studios Ltd.,IDENTICAL,Media & Entertainment,"Film Production, Distribution & Entertainment",22.37
91,Silly Monks Entertainment Ltd.,SILLYMONKS,Media & Entertainment,"Film Production, Distribution & Entertainment",21.63
92,Mediaone Global Entertainment Ltd.,MEDIAONE,Media & Entertainment,"Film Production, Distribution & Entertainment",21.49
93,Madhya Pradesh Today Media Ltd.,MPTODAY,Media & Entertainment,Printing And Publishing,21.01
94,Crystal Business System Ltd.,CRYSTAL,Media & Entertainment,TV Broadcasting & Software Production,20.15
95,Orient Tradelink Ltd.,ORIENTTR,Media & Entertainment,"Film Production, Distribution & Entertainment",19.69
96,Cyber Media Research & Services Ltd.,CMRSL,Media & Entertainment,Printing And Publishing,19.49
97,Colorchips New Media Ltd.,COLORCHIPS,Media & Entertainment,TV Broadcasting & Software Production,19.17
98,Radaan Mediaworks India Ltd.,RADAAN,Media & Entertainment,"Film Production, Distribution & Entertainment",16.57
99,TV Vision Ltd.,TVVISION,Media & Entertainment,TV Broadcasting & Software Production,16.08
100,Sungold Media And Entertainment Ltd.,SMEL,Media & Entertainment,"Film Production, Distribution & Entertainment",15.64
101,VR Films & Studios Ltd.,VRFILMS,Media & Entertainment,"Film Production, Distribution & Entertainment",14.8
102,Creative Eye Ltd.,CREATIVEYE,Media & Entertainment,TV Broadcasting & Software Production,12.76
103,DAPS Advertising Ltd.,DAPS,Media & Entertainment,Advertising & Media,12.66
104,Innokaiz India Ltd.,INNOKAIZ,Media & Entertainment,Advertising & Media,12.63
105,Inspire Films Ltd.,INSPIRE,Media & Entertainment,TV Broadcasting & Software Production,12.32
106,Raconteur Global Resources Ltd.,RACONTEUR,Media & Entertainment,"Film Production, Distribution & Entertainment",12.09
107,Perfect-Octave Media Projects Ltd.,OCTAVE,Media & Entertainment,TV Broadcasting & Software Production,11.94
108,SDC Techmedia Ltd.,SDC,Media & Entertainment,"Film Production, Distribution & Entertainment",11.72
109,Brandbucket Media & Technology Ltd.,BRANDBUCKT,Media & Entertainment,Advertising & Media,11.39
110,Net Pix Shorts Digital Media Ltd.,NETPIX,Media & Entertainment,"Film Production, Distribution & Entertainment",10.75
111,Gradiente Infotainment Ltd.,GRADIENTE,Media & Entertainment,TV Broadcasting & Software Production,10.72
112,Quantum Digital Vision (India) Ltd.,QUANTDIA,Media & Entertainment,"Film Production, Distribution & Entertainment",10.55
113,Encash Entertainment Ltd.,ENCASH,Media & Entertainment,"Film Production, Distribution & Entertainment",10.2
114,Interworld Digital Ltd.,INTERDIGI,Media & Entertainment,"Film Production, Distribution & Entertainment",9.57
115,Veritaas Advertising Ltd.,VERITAAS,Media & Entertainment,Advertising & Media,9.4
116,Hathway Bhawani Cabletel & Datacom Ltd.,HATHWAYB,Media & Entertainment,TV Broadcasting & Software Production,9.31
117,Picturepost Studios Ltd.,PPSL,Media & Entertainment,TV Broadcasting & Software Production,8.79
118,Vision Cinemas Ltd.,VISIONCINE,Media & Entertainment,"Film Production, Distribution & Entertainment",8.5
119,Unistar Multimedia Ltd.,UNISTRMU,Media & Entertainment,"Film Production, Distribution & Entertainment",8.33
120,Ortel Communications Ltd.,ORTEL,Media & Entertainment,TV Broadcasting & Software Production,7.95
121,BGIL Films & Technologies Ltd.,BGIL,Media & Entertainment,"Film Production, Distribution & Entertainment",7.73
122,SAB Events & Governance Now Media Ltd.,SABEVENTS,Media & Entertainment,Printing And Publishing,7.28
123,Padmalaya Telefilms Ltd.,PADMALAYAT,Media & Entertainment,TV Broadcasting & Software Production,6.88
124,Vision Corporation Ltd.,VISIONCO,Media & Entertainment,"Film Production, Distribution & Entertainment",5.43
125,Universal Arts Ltd.,UNIVARTS,Media & Entertainment,"Film Production, Distribution & Entertainment",5.27
126,Nouveau Global Ventures Ltd.,NOUVEAU,Media & Entertainment,"Film Production, Distribution & Entertainment",5.01
127,Olympic Cards Ltd.,OLPCL,Media & Entertainment,Printing And Publishing,4.73
128,Purple Agrotech Industries Ltd.,PURPLE,Media & Entertainment,"Film Production, Distribution & Entertainment",4.54
