Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
82,Kesar Terminals & Infrastructure Ltd.,KTIL,Logistics,Logistics,66.11
83,Hariyana Ship Breakers Ltd.,HRYNSHP,Logistics,Shipping,62.56
84,Shreeji Translogistics Ltd.,STL,Logistics,Logistics,57.37
85,Arvind Port and Infra Ltd.,ARVINDPORT,Logistics,Shipping,56.69
86,Rapid Multimodal Logistics Ltd.,RAPID,Logistics,Logistics,50.69
87,Deccan Transcon Leasing Ltd.,DECCANTRAN,Logistics,Shipping,49.99
88,Seacoast Shipping Services Ltd.,SEACOAST,Logistics,Shipping,49.56
89,Cargotrans Maritime Ltd.,CARGOTRANS,Logistics,Logistics,49.45
90,Sunsky Logistics Ltd.,SUNSKY,Logistics,Logistics,48.47
91,Pranik Logistics Ltd.,PRANIK,Logistics,Logistics,45.14
92,Neptune Logitek Ltd.,NEPLOG,Logistics,Logistics,44.95
93,Kaushalya Logistics Ltd.,KLL,Logistics,Logistics,41.04
94,Shipwaves Online Ltd.,SHIPWAVES,Logistics,Logistics,37.64
95,ABC India Ltd.,ABCINDQ,Logistics,Logistics,33.89
96,East West Freight Carriers Ltd.,EASTWEST,Logistics,Logistics,31.38
97,Timescan Logistics (India) Ltd.,TIMESCAN,Logistics,Logistics,28.65
98,Cargosol Logistics Ltd.,CARGOSOL,Logistics,Logistics,26.42
99,Arshiya Ltd.,ARSHIYA,Logistics,Logistics,24.5
100,Transvoy Logistics India Ltd.,TRANSVOY,Logistics,Logistics,23.97
101,Marinetrans India Ltd.,MARINETRAN,Logistics,Logistics,22.91
102,Balurghat Technologies Ltd.,BALTE,Logistics,Logistics,22.26
103,Lynx Machinery & Commercials Ltd.,LYNMC,Logistics,Logistics,21.1
104,Inter State Oil Carrier Ltd.,INTSTOIL,Logistics,Logistics,19.84
105,GB Logistics Commerce Ltd.,GBLOGISTIC,Logistics,Logistics,19.67
106,Shahi Shipping Ltd.,SHAHISHIP,Logistics,Shipping,17.38
107,PDP Shipping & Projects Ltd.,PSPL,Logistics,Logistics,17.25
108,DRS Cargo Movers Ltd.,DRSCARGO,Logistics,Logistics,16.42
109,Frontline Corporation Ltd.,FRONTCORP,Logistics,Logistics,16.0
110,MFL India Ltd.,MFLINDIA,Logistics,Logistics,13.33
111,BLT Logistics Ltd.,BLT,Logistics,Logistics,12.95
112,Rajvi Logitrade Ltd.,RAJVI,Logistics,Logistics,12.78
113,Dhillon Freight Carrier Ltd.,DHILLON,Logistics,Logistics,11.76
114,Amiable Logistics (India) Ltd.,AMIABLE,Logistics,Logistics,11.36
115,Coastal Roadways Ltd.,COARO,Logistics,Logistics,10.49
116,Sahara Maritime Ltd.,SMARITIME,Logistics,Logistics,7.06
117,Gconnect Logitech And Supply Chain Ltd.,GCONNECT,Logistics,Logistics,4.46
118,Karnimata Cold Storage Ltd.,KCSL,Logistics,Logistics,3.89
119,Jalan Transolutions (India) Ltd.,JALAN,Logistics,Logistics,2.4
120,Mahindra Logistics Ltd. - (Rights Entitlements (REs)),MAHLOG-RE,Logistics,Logistics,0.0
121,Allcargo Terminals Ltd. - (Rights Entitlements (REs)),ATL-RE,Logistics,Logistics,0.0
122,Allcargo Terminals Ltd. - (Rights Entitlements (REs)),ATLPP,Logistics,Logistics,0.0
123,Sical Logistics Ltd. - (Rights Entitlements (REs)),SICAL-RE,Logistics,Logistics,0.0
124,AVG Logistics Ltd. - (Rights Entitlements (REs)),AVG-RE,Logistics,Logistics,0.0
