Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
63,Jupiter Life Line Hospitals Ltd.,JLHL,Healthcare,Hospital & Healthcare Services,10365.99
64,Sanofi Consumer Healthcare India Ltd.,SANOFICONR,Healthcare,Pharmaceuticals & Drugs,10235.84
65,Thyrocare Technologies Ltd.,THYROCARE,Healthcare,Hospital & Healthcare Services,9928.73
66,Procter & Gamble Health Ltd.,PGHL,Healthcare,Pharmaceuticals & Drugs,9849.58
67,Suven Life Sciences Ltd.,SUVEN,Healthcare,Pharmaceuticals & Drugs,9673.53
68,Strides Pharma Science Ltd.,STAR,Healthcare,Pharmaceuticals & Drugs,8922.78
69,Yatharth Hospital & Trauma Care Services Ltd.,YATHARTH,Healthcare,Hospital & Healthcare Services,8141.94
70,Aarti Pharmalabs Ltd.,AARTIPHARM,Healthcare,Pharmaceuticals & Drugs,7727.28
71,Sanofi India Ltd.,SANOFI,Healthcare,Pharmaceuticals & Drugs,7476.66
72,Nephrocare Health Services Ltd.,NEPHROPLUS,Healthcare,Hospital & Healthcare Services,7003.43
73,Senores Pharmaceuticals Ltd.,SENORES,Healthcare,Pharmaceuticals & Drugs,6803.04
74,Kovai Medical Center & Hospital Ltd.,KOVAI,Healthcare,Hospital & Healthcare Services,6619.74
75,Sun Pharma Advanced Research Company Ltd.,SPARC,Healthcare,Pharmaceuticals & Drugs,6415.79
76,Supriya Lifescience Ltd.,SUPRIYA,Healthcare,Pharmaceuticals & Drugs,6375.85
77,Orchid Pharma Ltd.,ORCHPHARMA,Healthcare,Pharmaceuticals & Drugs,6270.58
78,Innova Captab Ltd.,INNOVACAP,Healthcare,Pharmaceuticals & Drugs,5923.35
79,FDC Ltd.,FDC,Healthcare,Pharmaceuticals & Drugs,5768.36
80,Bliss GVS Pharma Ltd.,BLISSGVS,Healthcare,Pharmaceuticals & Drugs,5569.35
81,Artemis Medicare Services Ltd.,ARTEMISMED,Healthcare,Hospital & Healthcare Services,4987.44
82,IOL Chemicals And Pharmaceuticals Ltd.,IOLCP,Healthcare,Pharmaceuticals & Drugs,4853.48
83,Morepen Laboratories Ltd.,MOREPENLAB,Healthcare,Pharmaceuticals & Drugs,4614.87
84,RPG Life Sciences Ltd.,RPGLIFE,Healthcare,Pharmaceuticals & Drugs,4588.92
85,Gufic Biosciences Ltd.,GUFICBIO,Healthcare,Pharmaceuticals & Drugs,4223.9
86,Novartis India Ltd.,NOVARTIND,Healthcare,Pharmaceuticals & Drugs,3917.69
87,Aarti Drugs Ltd.,AARTIDRUGS,Healthcare,Pharmaceuticals & Drugs,3806.42
88,Gujarat Themis Biosyn Ltd.,GUJTHEM,Healthcare,Pharmaceuticals & Drugs,3803.43
89,Unichem Laboratories Ltd.,UNICHEMLAB,Healthcare,Pharmaceuticals & Drugs,3793.46
90,Kwality Pharmaceuticals Ltd.,KPL,Healthcare,Pharmaceuticals & Drugs,3574.34
91,Indraprastha Medical Corporation Ltd.,INDRAMEDCO,Healthcare,Hospital & Healthcare Services,3419.86
92,Advanced Enzyme Technologies Ltd.,ADVENZYMES,Healthcare,Pharmaceuticals & Drugs,3405.19
93,SMS Pharmaceuticals Ltd.,SMSPHARMA,Healthcare,Pharmaceuticals & Drugs,3376.62
94,Dishman Carbogen Amcis Ltd.,DCAL,Healthcare,Pharmaceuticals & Drugs,2985.15
95,Beta Drugs Ltd.,BETA,Healthcare,Pharmaceuticals & Drugs,2827.67
96,Vimta Labs Ltd.,VIMTALABS,Healthcare,Hospital & Healthcare Services,2754.05
97,Hikal Ltd.,HIKAL,Healthcare,Pharmaceuticals & Drugs,2686.72
98,Ind-Swift Laboratories Ltd.,INDSWFTLAB,Healthcare,Pharmaceuticals & Drugs,2645.37
99,Dr Agarwals Eye Hospital Ltd.,DRAGARWQ,Healthcare,Hospital & Healthcare Services,2612.26
100,Fredun Pharmaceuticals Ltd.,FREDUN,Healthcare,Pharmaceuticals & Drugs,2559.68
101,Solara Active Pharma Sciences Ltd.,SOLARA,Healthcare,Pharmaceuticals & Drugs,2465.73
102,Sai Parenteral's Ltd.,SAIPARENT,Healthcare,Pharmaceuticals & Drugs,2438.25
103,Panacea Biotec Ltd.,PANACEABIO,Healthcare,Pharmaceuticals & Drugs,2429.2
104,Venus Remedies Ltd.,VENUSREM,Healthcare,Pharmaceuticals & Drugs,2388.41
105,KMC Speciality Hospitals (India) Ltd.,KMCSHIL,Healthcare,Hospital & Healthcare Services,2165.77
106,NGL Fine-Chem Ltd.,NGLFINE,Healthcare,Pharmaceuticals & Drugs,2139.2
107,Hester Biosciences Ltd.,HESTERBIO,Healthcare,Pharmaceuticals & Drugs,2053.26
108,Indoco Remedies Ltd.,INDOCO,Healthcare,Pharmaceuticals & Drugs,2032.53
109,Windlas Biotech Ltd.,WINDLAS,Healthcare,Pharmaceuticals & Drugs,1959.31
110,Sakar Healthcare Ltd.,SAKAR,Healthcare,Pharmaceuticals & Drugs,1948.98
111,Krsnaa Diagnostics Ltd.,KRSNAA,Healthcare,Hospital & Healthcare Services,1868.79
112,Shukra Pharmaceuticals Ltd.,SHUKRAPHAR,Healthcare,Pharmaceuticals & Drugs,1821.32
113,Shalby Ltd.,SHALBY,Healthcare,Hospital & Healthcare Services,1658.49
114,Suraksha Diagnostic Ltd.,SURAKSHA,Healthcare,Hospital & Healthcare Services,1583.26
115,Jagsonpal Pharmaceuticals Ltd.,JAGSNPHARM,Healthcare,Pharmaceuticals & Drugs,1495.28
116,Amrutanjan Health Care Ltd.,AMRUTANJAN,Healthcare,Pharmaceuticals & Drugs,1430.35
117,Syncom Formulations (India) Ltd.,SYNCOMF,Healthcare,Pharmaceuticals & Drugs,1402.48
118,Accent Microcell Ltd.,ACCENTMIC,Healthcare,Pharmaceuticals & Drugs,1398.56
119,Fermenta Biotech Ltd.,FERMENTA,Healthcare,Pharmaceuticals & Drugs,1322.63
120,GPT Healthcare Ltd.,GPTHEALTH,Healthcare,Hospital & Healthcare Services,1280.06
121,Q-Line Biotech Ltd.,QLINE,Healthcare,Medical Equipment/Supplies/Accessories,1242.93
122,Lincoln Pharmaceuticals Ltd.,LINCOLN,Healthcare,Pharmaceuticals & Drugs,1227.52
123,Laxmi Dental Ltd.,LAXMIDENTL,Healthcare,Medical Equipment/Supplies/Accessories,1115.01
124,Bajaj Healthcare Ltd.,BAJAJHCARE,Healthcare,Pharmaceuticals & Drugs,1108.34
125,Gujarat Kidney And Super Speciality Ltd.,GKSL,Healthcare,Hospital & Healthcare Services,1077.39
126,Unihealth Hospitals Ltd.,UNIHEALTH,Healthcare,Hospital & Healthcare Services,1075.08
127,Remus Pharmaceuticals Ltd.,REMUS,Healthcare,Pharmaceuticals & Drugs,1057.44
128,Sigachi Industries Ltd.,SIGACHI,Healthcare,Pharmaceuticals & Drugs,1040.5
129,3B Blackbio Dx Ltd.,3BBLACKBIO,Healthcare,Medical Equipment/Supplies/Accessories,1007.56
130,Themis Medicare Ltd.,THEMISMED,Healthcare,Pharmaceuticals & Drugs,964.29
131,Bharat Parenterals Ltd.,BPLPHARMA,Healthcare,Pharmaceuticals & Drugs,930.04
132,Kopran Ltd.,KOPRAN,Healthcare,Pharmaceuticals & Drugs,918.15
133,Wanbury Ltd.,WANBURY,Healthcare,Pharmaceuticals & Drugs,915.43
134,Sudarshan Pharma Industries Ltd.,SUDARSHAN,Healthcare,Pharmaceuticals & Drugs,906.51
135,Gaudium IVF and Women Health Ltd.,GAUDIUMIVF,Healthcare,Hospital & Healthcare Services,897.46
136,Hexagon Nutrition Ltd.,HEXAGON,Healthcare,Pharmaceuticals & Drugs,783.23
137,Anlon Healthcare Ltd.,AHCL,Healthcare,Pharmaceuticals & Drugs,769.1
138,Anuh Pharma Ltd.,ANUHPHR,Healthcare,Pharmaceuticals & Drugs,764.31
139,Osel Devices Ltd.,OSELDEVICE,Healthcare,Medical Equipment/Supplies/Accessories,701.29
140,Influx Healthtech Ltd.,INFLUX,Healthcare,Pharmaceuticals & Drugs,662.91
141,Shree Ganesh Remedies Ltd.,SGRL,Healthcare,Pharmaceuticals & Drugs,629.56
142,Kilitch Drugs (India) Ltd.,KILITCH,Healthcare,Pharmaceuticals & Drugs,624.24
143,Bafna Pharmaceuticals Ltd.,BAFNAPH,Healthcare,Pharmaceuticals & Drugs,620.74
144,Amanta Healthcare Ltd.,AMANTA,Healthcare,Pharmaceuticals & Drugs,608.07
145,Chandan Healthcare Ltd.,CHANDAN,Healthcare,Hospital & Healthcare Services,606.41
146,KRM Ayurveda Ltd.,KRMAYURVED,Healthcare,Hospital & Healthcare Services,601.36
147,Zim Laboratories Ltd.,ZIMLAB,Healthcare,Pharmaceuticals & Drugs,588.1
148,Hemant Surgical Industries Ltd.,HSIL,Healthcare,Medical Equipment/Supplies/Accessories,530.62
149,Jenburkt Pharmaceuticals Ltd.,JENBURPH,Healthcare,Pharmaceuticals & Drugs,468.58
150,Albert David Ltd.,ALBERTDAVD,Healthcare,Pharmaceuticals & Drugs,460.97
151,Prevest Denpro Ltd.,PREVEST,Healthcare,Medical Equipment/Supplies/Accessories,458.27
152,Asarfi Hospital Ltd.,ASARFI,Healthcare,Hospital & Healthcare Services,453.56
153,Valiant Laboratories Ltd.,VALIANTLAB,Healthcare,Pharmaceuticals & Drugs,451.07
154,Haleos Labs Ltd.,HALEOSLABS,Healthcare,Pharmaceuticals & Drugs,448.78
155,Kaya Ltd.,KAYA,Healthcare,Hospital & Healthcare Services,445.07
156,Astal Laboratories Ltd.,ASTALLTD,Healthcare,Pharmaceuticals & Drugs,377.5
157,Medico Remedies Ltd.,MEDICO,Healthcare,Pharmaceuticals & Drugs,373.51
158,Nureca Ltd.,NURECA,Healthcare,Medical Equipment/Supplies/Accessories,333.54
159,iStreet Network Ltd.,ISTRNETWK,Healthcare,Pharmaceuticals & Drugs,329.29
160,Medicamen Biotech Ltd.,MEDICAMEQ,Healthcare,Pharmaceuticals & Drugs,326.52
161,Ambalal Sarabhai Enterprises Ltd.,AMBALALSA,Healthcare,Pharmaceuticals & Drugs,325.46
162,Trident Lifeline Ltd.,TLL,Healthcare,Pharmaceuticals & Drugs,314.79
163,BDH Industries Ltd.,BDH,Healthcare,Pharmaceuticals & Drugs,314.06
164,Astonea Labs Ltd.,ASTONEALAB,Healthcare,Pharmaceuticals & Drugs,292.21
165,Everest Organics Ltd.,EVERESTO,Healthcare,Pharmaceuticals & Drugs,288.24
166,Yash Optics & Lens Ltd.,YASHOPTICS,Healthcare,Medical Equipment/Supplies/Accessories,282.33
167,Zenotech Laboratories Ltd.,ZENOTECH,Healthcare,Pharmaceuticals & Drugs,266.34
168,Gennex Laboratories Ltd.,GENNEX,Healthcare,Pharmaceuticals & Drugs,262.87
169,Aarey Drugs & Pharmaceuticals Ltd.,AAREYDRUGS,Healthcare,Pharmaceuticals & Drugs,254.96
170,Hannah Joseph Hospital Ltd.,HANNAH,Healthcare,Hospital & Healthcare Services,246.28
171,Oxygenta Pharmaceutical Ltd.,OXYGENTAPH,Healthcare,Pharmaceuticals & Drugs,241.8
172,Lyka Labs Ltd.,LYKALABS,Healthcare,Pharmaceuticals & Drugs,240.6
173,Lotus Eye Hospital And Institute Ltd.,LOTUSEYE,Healthcare,Hospital & Healthcare Services,240.51
