Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
1,Universus Photo Imagings Ltd.,UNIVPHOTO,Photographic Product,Photographic Products,523.25
2,Choksi Asia Ltd.,CHOKSI,Photographic Product,Photographic Products,126.25
3,SGL Resources Ltd.,SGLRES,Photographic Product,Photographic Products,65.63
