Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
75,Mega Flex Plastics Ltd.,MEGAFLEX,Plastic Products,Plastic Products,121.31
76,Avro India Ltd.,AVROIND,Plastic Products,Plastic Products,115.25
77,Srivasavi Adhesive Tapes Ltd.,SRIVASAVI,Plastic Products,Plastic Products,113.39
78,AMD Industries Ltd.,AMDIND,Plastic Products,Plastic Products,104.82
79,Anka India Ltd.,ANKIN,Plastic Products,Plastic Products,104.38
80,Beardsell Ltd.,BEARDSELL,Plastic Products,Plastic Products,97.49
81,GM Polyplast Ltd.,GMPL,Plastic Products,Plastic Products,96.91
82,Rungta Irrigation Ltd.,RUNGTAIR,Plastic Products,Plastic Products,96.08
83,Vigor Plast India Ltd.,VIGOR,Plastic Products,Plastic Products,94.15
84,Narmada Macplast Drip Irrigation Systems Ltd.,NARMP,Plastic Products,Plastic Products,81.3
85,APT Packaging Ltd.,APTPACK,Plastic Products,Plastic Products,79.58
86,Jyoti Global Plast Ltd.,JYOTIGLOBL,Plastic Products,Plastic Products,77.5
87,Clara Industries Ltd.,CLARA,Plastic Products,Plastic Products,77.4
88,Jumbo Bag Ltd.,JUMBO,Plastic Products,Plastic Products,77.16
89,Tokyo Plast International Ltd.,TOKYOPLAST,Plastic Products,Plastic Products,76.49
90,Orient Press Ltd.,ORIENTLTD,Plastic Products,Plastic Products,73.13
91,Diksha Polymers Ltd.,DIKSHA,Plastic Products,Plastic Products,72.75
92,TPI India Ltd.,TPINDIA,Plastic Products,Plastic Products,72.74
93,Malpani Pipes And Fittings Ltd.,MALPANI,Plastic Products,Plastic Products,72.21
94,Kkalpana lndustries (India) Ltd.,KKALPANAIND,Plastic Products,Plastic Products,65.47
95,Dutron Polymers Ltd.,DUTRON,Plastic Products,Plastic Products,61.77
96,Axel Polymers Ltd.,AXELPOLY,Plastic Products,Plastic Products,53.63
97,Pankaj Polymers Ltd.,PANKAJPO,Plastic Products,Plastic Products,52.81
98,Bulkcorp International Ltd.,BULKCORP,Plastic Products,Plastic Products,48.84
99,Swashthik Plascon Ltd.,SPL,Plastic Products,Plastic Products,46.72
100,Royal Cushion Vinyl Products Ltd.,ROYALCU,Plastic Products,Plastic Products,46.25
101,Srigee DLM Ltd.,SRIGEE,Plastic Products,Plastic Products,45.4
102,Gujarat Craft Industries Ltd.,GUJCRAFT,Plastic Products,Plastic Products,44.97
103,Jain Irrigation Systems Ltd. (DVR),JISLDVREQS,Plastic Products,Plastic Products,41.33
104,ARC Insulation & Insulators Ltd.,ARCIIL,Plastic Products,Plastic Products,38.92
105,Prima Innovation Ltd.,PRIMAINNO,Plastic Products,Plastic Products,37.4
106,National Plastic Industries Ltd.,NATPLAS,Plastic Products,Plastic Products,36.77
107,Duropack Ltd.,DUROPACK,Plastic Products,Plastic Products,34.27
108,Innovative Tech Pack Ltd.,INNOVTEC,Plastic Products,Plastic Products,33.94
109,Kaiser Corporation Ltd.,KACL,Plastic Products,Plastic Products,32.57
110,Gujarat Petrosynthese Ltd.,GUJPETR,Plastic Products,Plastic Products,32.1
111,Rishi Techtex Ltd.,RISHITECH,Plastic Products,Plastic Products,30.3
112,Polyspin Exports Ltd.,POLYSPIN,Plastic Products,Plastic Products,28.16
113,Sonal Adhesives Ltd.,SONALAD,Plastic Products,Plastic Products,27.4
114,Pearl Polymers Ltd.,PEARLPOLY,Plastic Products,Plastic Products,27.36
115,Manas Polymers And Energies Ltd.,MPEL,Plastic Products,Plastic Products,27.1
116,Amco India Ltd.,AMCOIND,Plastic Products,Plastic Products,26.81
117,Gujarat Raffia Industries Ltd.,GUJRAFFIA,Plastic Products,Plastic Products,23.29
118,Vinyoflex Ltd.,VINYOFL,Plastic Products,Plastic Products,23.11
119,Command Polymers Ltd.,COMMAND,Plastic Products,Plastic Products,20.49
120,Aik Pipes & Polymers Ltd.,AIKPIPES,Plastic Products,Plastic Products,17.38
121,Tijaria Polypipes Ltd.,TIJARIA,Plastic Products,Plastic Products,17.35
122,EP Biocomposites Ltd.,EPBIO,Plastic Products,Plastic Products,16.15
123,SMVD Poly Pack Ltd.,SMVD,Plastic Products,Plastic Products,15.35
124,Ahimsa Industries Ltd.,AHIMSA,Plastic Products,Plastic Products,14.86
125,LK Mehta Polymers Ltd.,LKMEHTA,Plastic Products,Plastic Products,14.71
126,Raj Packaging Industries Ltd.,RAJPACK,Plastic Products,Plastic Products,14.14
127,Technopack Polymers Ltd.,TECHNOPACK,Plastic Products,Plastic Products,14.07
128,Kunststoffe Industries Ltd.,KUNSTOFF,Plastic Products,Plastic Products,13.33
129,Niraj Ispat Industries Ltd.,NIRAJISPAT,Plastic Products,Plastic Products,12.66
130,Jauss Polymers Ltd.,JAUSPOL,Plastic Products,Plastic Products,11.56
131,Quality RO Industries Ltd.,QRIL,Plastic Products,Plastic Products,10.17
132,Ashish Polyplast Ltd.,ASHISHPO,Plastic Products,Plastic Products,10.06
133,Polycon International Ltd.,POLYCON,Plastic Products,Plastic Products,9.8
134,Kuwer Industries Ltd.,KUWERIN,Plastic Products,Plastic Products,9.09
135,Tirth Plastic Ltd.,TIRTPLS,Plastic Products,Plastic Products,8.89
136,Aadi Industries Ltd.,AADIIND,Plastic Products,Plastic Products,8.1
137,MPL Plastics Ltd.,MPL,Plastic Products,Plastic Products,8.0
138,Solve Plastic Products Ltd.,BALCO,Plastic Products,Plastic Products,7.86
139,Arcee Industries Ltd.,ARCEEIN,Plastic Products,Plastic Products,7.71
140,Vinayak Polycon International Ltd.,VINAYAKPOL,Plastic Products,Plastic Products,7.42
141,Union Quality Plastics Ltd.,UNQTYMI,Plastic Products,Plastic Products,7.38
142,Padmanabh Alloys & Polymers Ltd.,PADALPO,Plastic Products,Plastic Products,7.02
143,Promact Plastics Ltd.,PROMACT,Plastic Products,Plastic Products,6.51
144,Stanpacks (India) Ltd.,STANPACK,Plastic Products,Plastic Products,6.4
145,Noble Polymers Ltd.,NOBPOL,Plastic Products,Plastic Products,6.02
146,Deccan Polypacks Ltd.,DECPO,Plastic Products,Plastic Products,5.34
147,Integrated Thermoplastics Ltd.,INTETHR,Plastic Products,Plastic Products,5.33
148,Pithampur Poly Products Ltd.,PITHP,Plastic Products,Plastic Products,4.76
149,Polymac Thermoformers Ltd.,POLYMAC,Plastic Products,Plastic Products,4.42
150,Krishna Filament Industries Ltd.,KRIFILIND,Plastic Products,Plastic Products,3.96
151,Sturdy Industries Ltd.,STURDY,Plastic Products,Plastic Products,3.63
152,Innocorp Ltd.,INNOCORP,Plastic Products,Plastic Products,3.35
153,Bisil Plast Ltd. - (Rights Entitlements (REs)),BISIL-RE,Plastic Products,Plastic Products,0.0
154,Cool Caps Industries Ltd. - (Rights Entitlements (REs)),COOLCAP-RE,Plastic Products,Plastic Products,0.0
