Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
75,Camlin Fine Sciences Ltd.,CAMLINFINE,Chemicals,Chemicals,1992.04
76,GOCL Corporation Ltd.,GOCLCORP,Chemicals,Chemicals,1969.76
77,Thirumalai Chemicals Ltd.,TIRUMALCHM,Chemicals,Chemicals,1922.21
78,Insecticides (India) Ltd.,INSECTICID,Chemicals,Pesticides & Agrochemicals,1833.6
79,Paushak Ltd.,PAUSHAKLTD,Chemicals,Chemicals,1825.23
80,Indokem Ltd.,INDOKEM,Chemicals,Chemicals,1726.7
81,Titan Bio-Tech Ltd.,TITANBIO,Chemicals,Chemicals,1698.6
82,India Pesticides Ltd.,IPL,Chemicals,Pesticides & Agrochemicals,1623.81
83,Meghmani Organics Ltd.,MOL,Chemicals,Pesticides & Agrochemicals,1608.54
84,Vidhi Specialty Food Ingredients Ltd.,VIDHIING,Chemicals,Dyes & Pigments,1559.53
85,Citurgia Biochemicals Ltd.,CITURGIA,Chemicals,Chemicals,1463.62
86,Nitta Gelatin India Ltd.,NITTAGELA,Chemicals,Chemicals,1459.97
87,IG Petrochemicals Ltd.,IGPL,Chemicals,Chemicals,1409.63
88,Southern Petrochemical Industries Corporation Ltd.,SPIC,Chemicals,Fertilizers,1379.87
89,The Andhra Sugars Ltd.,ANDHRSUGAR,Chemicals,Chemicals,1378.53
90,Indo Borax & Chemicals Ltd.,INDOBORAX,Chemicals,Chemicals,1365.27
91,Punjab Chemicals & Crop Protection Ltd.,PUNJABCHEM,Chemicals,Pesticides & Agrochemicals,1346.08
92,Astec Lifesciences Ltd.,ASTEC,Chemicals,Pesticides & Agrochemicals,1322.71
93,DCW Ltd.,DCW,Chemicals,Chemicals,1301.04
94,Excel Industries Ltd.,EXCELINDUS,Chemicals,Pesticides & Agrochemicals,1278.0
95,Shree Pushkar Chemicals & Fertilisers Ltd.,SHREEPUSHK,Chemicals,Dyes & Pigments,1248.56
96,Keltech Energies Ltd.,KELENRG,Chemicals,Chemicals,1244.24
97,Manali Petrochemicals Ltd.,MANALIPETC,Chemicals,Chemicals,1189.55
98,Platinum Industries Ltd.,PLATIND,Chemicals,Chemicals,1186.38
99,Oriental Aromatics Ltd.,OAL,Chemicals,Chemicals,1173.0
100,Ultramarine & Pigments Ltd.,ULTRAMAR,Chemicals,Dyes & Pigments,1161.87
101,TGV SRACC Ltd.,TGVSL,Chemicals,Chemicals,1138.36
102,Sunshield Chemicals Ltd.,SUNSHIEL,Chemicals,Chemicals,1106.17
103,Amines & Plasticizers Ltd.,AMNPLST,Chemicals,Chemicals,1071.79
104,Madras Fertilizers Ltd.,MADRASFERT,Chemicals,Fertilizers,1051.99
105,Jyoti Resins & Adhesives Ltd.,JYOTIRES,Chemicals,Chemicals,1044.0
106,Sacheerome Ltd.,SACHEEROME,Chemicals,Chemicals,1011.7
107,Sadhana Nitro Chem Ltd.,SADHNANIQ,Chemicals,Chemicals,967.27
108,Indo Amines Ltd.,INDOAMIN,Chemicals,Chemicals,944.0
109,Sudarshan Colorants India Ltd.,SUDARCOLOR,Chemicals,Chemicals,937.58
110,Zuari Agro Chemicals Ltd.,ZUARI,Chemicals,Fertilizers,927.38
111,Amal Ltd.,AMAL,Chemicals,Chemicals,921.08
112,Valiant Organics Ltd.,VALIANTORG,Chemicals,Chemicals,913.23
113,Dharmaj Crop Guard Ltd.,DHARMAJ,Chemicals,Pesticides & Agrochemicals,912.36
114,Vikram Thermo (India) Ltd.,VIKRAMTH,Chemicals,Chemicals,909.69
115,Fairchem Organics Ltd.,FAIRCHEMOR,Chemicals,Chemicals,883.22
116,Bhageria Industries Ltd.,BHAGERIA,Chemicals,Dyes & Pigments,876.38
117,Gem Aromatics Ltd.,GEMAROMA,Chemicals,Chemicals,874.19
118,Bodal Chemicals Ltd.,BODALCHEM,Chemicals,Dyes & Pigments,869.9
119,Sree Rayalaseema Hi-Strength Hypo Ltd.,SRHHYPOLTD,Chemicals,Chemicals,852.15
120,Ganesh Benzoplast Ltd.,GANESHBE,Chemicals,Chemicals,838.68
121,Shalimar Paints Ltd.,SHALPAINTS,Chemicals,Paints,770.65
122,Advance Agrolife Ltd.,ADVANCE,Chemicals,Pesticides & Agrochemicals,761.79
123,OCCL Ltd.,OCCLLTD,Chemicals,Chemicals,761.74
124,DMCC Speciality Chemicals Ltd.,DMCC,Chemicals,Chemicals,736.73
125,Chembond Chemicals Ltd.,CHEMBONDCH,Chemicals,Chemicals,726.61
126,Beezaasan Explotech Ltd.,BEEZAASAN,Chemicals,Chemicals,713.65
127,Chemcon Speciality Chemicals Ltd.,CHEMCON,Chemicals,Chemicals,703.31
128,Tuticorin Alkali Chemicals and Fertilizers Ltd.,TUTIALKA,Chemicals,Chemicals,692.76
129,Heranba Industries Ltd.,HERANBA,Chemicals,Pesticides & Agrochemicals,679.63
130,Best Agrolife Ltd.,BESTAGRO,Chemicals,Pesticides & Agrochemicals,673.52
131,Jayant Agro-Organics Ltd.,JAYAGROGN,Chemicals,Chemicals,669.3
