Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
1,CRISIL Ltd.,CRISIL,Ratings,Ratings,32758.59
2,Care Ratings Ltd.,CARERATING,Ratings,Ratings,5170.89
3,ICRA Ltd.,ICRA,Ratings,Ratings,5085.72
