Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
66,Systematic Industries Ltd.,SYSTEMATIC,Iron & Steel,Steel & Iron Products,524.34
67,Azad India Mobility Ltd.,AZADIND,Iron & Steel,Steel & Iron Products,496.58
68,Shah Metacorp Ltd.,SHAH,Iron & Steel,Steel & Iron Products,407.87
69,Vraj Iron & Steel Ltd.,VRAJ,Iron & Steel,Steel/Sponge Iron/Pig Iron,406.18
70,Suraj Ltd.,SURAJLTD,Iron & Steel,Steel & Iron Products,400.43
71,Scan Steels Ltd.,SCANSTL,Iron & Steel,Steel & Iron Products,369.95
72,Bedmutha Industries Ltd.,BEDMUTHA,Iron & Steel,Steel & Iron Products,364.58
73,Oil Country Tubular Ltd.,OILCOUNTUB,Iron & Steel,Steel & Iron Products,333.17
74,PS Raj Steels Ltd.,PSRAJ,Iron & Steel,Steel & Iron Products,331.31
75,Supershakti Metaliks Ltd.,SUPERSHAKT,Iron & Steel,Steel & Iron Products,289.17
76,Krishca Strapping Solutions Ltd.,KRISHCA,Iron & Steel,Steel & Iron Products,276.82
77,Innomet Advanced Materials Ltd.,INNOMET,Iron & Steel,Metal - Ferrous,272.0
78,Ahmedabad Steelcraft Ltd.,AHMDSTE,Iron & Steel,Steel & Iron Products,268.56
79,Remi Edelstahl Tubulars Ltd.,REMIEDEL,Iron & Steel,Steel & Iron Products,268.18
80,Suraj Products Ltd.,SURAJ,Iron & Steel,Steel & Iron Products,264.14
81,Chaman Metallics Ltd.,CMNL,Iron & Steel,Steel/Sponge Iron/Pig Iron,258.24
82,VMS TMT Ltd.,VMSTMT,Iron & Steel,Steel & Iron Products,254.51
83,D.P. Wires Ltd.,DPWIRES,Iron & Steel,Steel & Iron Products,253.28
84,Riddhi Steel & Tube Ltd.,RSTL,Iron & Steel,Steel & Iron Products,244.23
85,Geekay Wires Ltd.,GEEKAYWIRE,Iron & Steel,Steel & Iron Products,236.22
86,Rathi Steel & Power Ltd.,RATHIST,Iron & Steel,Steel & Iron Products,227.39
87,Rudra Global Infra Products Ltd.,RUDRA,Iron & Steel,Steel & Iron Products,223.27
88,Vibhor Steel Tubes Ltd.,VSTL,Iron & Steel,Steel & Iron Products,203.75
89,Vaswani Industries Ltd.,VASWANI,Iron & Steel,Steel/Sponge Iron/Pig Iron,174.94
90,East India Drums And Barrels Manufacturing Ltd.,EASTINDIA,Iron & Steel,Steel & Iron Products,174.26
91,Maiden Forgings Ltd.,MAIDEN,Iron & Steel,Steel & Iron Products,158.28
92,Surani Steel Tubes Ltd.,SURANI,Iron & Steel,Steel & Iron Products,155.4
93,Shri Bajrang Alliance Ltd.,SHBAJRG,Iron & Steel,Steel & Iron Products,153.9
94,Incredible Industries Ltd.,INCREDIBLE,Iron & Steel,Steel & Iron Products,153.39
95,Karbonsteel Engineering Ltd.,KARBON,Iron & Steel,Steel & Iron Products,149.9
96,Kritika Wires Ltd.,KRITIKA,Iron & Steel,Steel & Iron Products,148.85
97,Shah Alloys Ltd.,SHAHALLOYS,Iron & Steel,Steel & Iron Products,142.76
98,LA TIM Metal & Industries Ltd.,LATIMMETAL,Iron & Steel,Steel & Iron Products,142.27
99,Kanishk Steel Industries Ltd.,KANSHST,Iron & Steel,Steel & Iron Products,137.09
100,Steelco Gujarat Ltd.,STEELCO,Iron & Steel,Steel & Iron Products,116.89
101,Bihar Sponge Iron Ltd.,BIHSPONG,Iron & Steel,Steel/Sponge Iron/Pig Iron,110.95
102,KIC Metaliks Ltd.,KAJARIR,Iron & Steel,Steel/Sponge Iron/Pig Iron,108.51
103,Gabion Technologies India Ltd.,GTIL,Iron & Steel,Steel & Iron Products,100.1
104,MPK Steels (I) Ltd.,MPKSTEELS,Iron & Steel,Steel & Iron Products,99.77
105,Alliance Integrated Metaliks Ltd.,AIML,Iron & Steel,Steel & Iron Products,97.95
106,Sarthak Metals Ltd.,SMLT,Iron & Steel,Steel & Iron Products,97.9
107,Excellent Wires And Packaging Ltd.,EXCELLENT,Iron & Steel,Steel & Iron Products,96.11
108,Garg Furnace Ltd.,GARGFUR,Iron & Steel,Steel & Iron Products,92.26
109,Hisar Metal Industries Ltd.,HISARMETAL,Iron & Steel,Steel & Iron Products,82.54
110,Zenith Steel Pipes & Industries Ltd.,ZENITHSTL,Iron & Steel,Steel & Iron Products,78.54
111,Sharda Ispat Ltd.,SHRDAIS,Iron & Steel,Metal - Ferrous,77.17
112,Mangalam Alloys Ltd.,MAL,Iron & Steel,Steel & Iron Products,76.28
113,Shri Hare-Krishna Sponge Iron Ltd.,SHKSIL,Iron & Steel,Steel/Sponge Iron/Pig Iron,71.01
114,Prakash Steelage Ltd.,PRAKASHSTL,Iron & Steel,Steel & Iron Products,69.3
115,Aditya Ultra Steel Ltd.,AUSL,Iron & Steel,Steel & Iron Products,65.81
116,Kasturi Metal Composite Ltd.,KASTURI,Iron & Steel,Steel & Iron Products,59.25
117,Supreme Engineering Ltd.,SUPREMEENG,Iron & Steel,Steel & Iron Products,58.24
118,Anubhav Plast Ltd.,ANUBHAV,Iron & Steel,Steel & Iron Products,55.0
119,Tulsyan NEC Ltd.,TULSYAN,Iron & Steel,Steel & Iron Products,49.2
