Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
265,Escorp Asset Management Ltd.,ESCORP,Finance,Finance - Asset Management,122.28
266,Garnet International Ltd.,GARNETINT,Finance,Finance - Investment,121.21
267,VJTF Eduservices Ltd.,VJTFEDU,Finance,Finance - NBFC,119.68
268,Ganges Securities Ltd.,GANGESSECU,Finance,Finance - Investment,118.55
269,Trustedge Capital Ltd.,TRUSTEDGE,Finance,Finance - Investment,117.98
270,Assam Entrade Ltd.,ASSAMENT,Finance,Finance - Investment,116.62
271,DB (International) Stock Brokers Ltd.,DBSTOCKBRO,Finance,Finance - Stock Broking,113.75
272,Dharni Capital Services Ltd.,DHARNI,Finance,Finance - Asset Management,112.03
273,Panafic Industrials Ltd.,PANAFIC,Finance,Finance - NBFC,108.41
274,Jolly Plastic Industries Ltd.,JOLYPLS,Finance,Finance - Investment,108.26
275,Milgrey Finance & Investments Ltd.,ZMILGFIN,Finance,Finance - Investment,107.64
276,Jagsonpal Services Ltd.,JAGSONSER,Finance,Finance - NBFC,105.59
277,Titan Securities Ltd.,TITANSEC,Finance,Finance - NBFC,102.37
278,Indian Infotech & Software Ltd.,INDINFO,Finance,Finance - Investment,102.14
279,Pioneer Investcorp Ltd.,PIONRINV,Finance,Finance - Investment,100.96
280,The Motor & General Finance Ltd.,MOTOGENFIN,Finance,Finance - NBFC,100.96
281,Mukesh Babu Financial Services Ltd.,MUKESHB,Finance,Finance - NBFC,97.7
282,Viram Suvarn Ltd.,VSL,Finance,Finance - Others,97.35
283,Inventure Growth & Securities Ltd.,INVENTURE,Finance,Finance - Stock Broking,96.6
284,Arunjyoti Bio Ventures Ltd.,ABVL,Finance,Finance - Investment,95.99
285,Gujarat State Financial Corporation Ltd.,GUJSTATFIN,Finance,Finance Term Lending,95.17
286,Standard Capital Markets Ltd.,STANCAP,Finance,Finance - NBFC,93.27
287,Photon Capital Advisors Ltd.,PHOTON,Finance,Finance - Investment,91.93
288,Tomorrow Technologies Global Innovations Ltd.,TTGIL,Finance,Finance - Investment,91.73
289,Munoth Capital Markets Ltd.,MUNCAPM,Finance,Finance - Stock Broking,91.66
290,Palash Securities Ltd.,PALASHSECU,Finance,Finance - Investment,89.03
291,Asit C Mehta Financial Services Ltd.,ASITCFIN,Finance,Finance - Investment,88.69
292,Optimus Finance Ltd.,OPTIFIN,Finance,Finance - NBFC,88.55
293,My Mudra Fincorp Ltd.,MYMUDRA,Finance,Finance - Housing,86.41
294,GACM Technologies Ltd.,GATECH,Finance,Finance - Stock Broking,86.01
295,Reliance Home Finance Ltd.,RHFL,Finance,Finance - Housing,85.86
296,BLB Ltd.,BLBLIMITED,Finance,Finance - Stock Broking,85.85
