Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
167,Addi Industries Ltd.,ADDIND,Textile,Textile,92.85
168,Deepak Spinners Ltd.,DEEPAKSP,Textile,Textile - Spinning,92.83
169,SPL Industries Ltd.,SPLIL,Textile,Textile,91.99
170,KG Petrochem Ltd.,KGPETRO,Textile,Textile,91.76
171,Texel Industries Ltd.,TEXELIN,Textile,Textile,91.01
172,Globe Enterprises (India) Ltd.,GLOBE,Textile,Textile,89.63
173,Reliance Chemotex Industries Ltd.,RELCHEMQ,Textile,Textile - Spinning,89.54
174,Sanrhea Technical Textiles Ltd.,SANTETX,Textile,Textile,86.03
175,Kaytex Fabrics Ltd.,KAYTEX,Textile,Textile,85.62
176,Bhudevi Infra Projects Ltd.,BHUDEVI,Textile,Textile,84.1
177,Fiberweb (India) Ltd.,FIBERWEB,Textile,Textile,83.5
178,Indian Acrylics Ltd.,INDIANACRY,Textile,Textile - Spinning,79.57
179,Paras Petrofils Ltd.,PARASPETRO,Textile,Textile - Manmade  Fibres,79.54
180,Veekayem Fashion And Apparels Ltd.,VEEKAYEM,Textile,Textile,79.07
181,Riba Textiles Ltd.,RIBATEX,Textile,Textile,78.28
182,Anirit Ventures Ltd.,ANIRIT,Textile,Textile - Weaving,77.62
183,Signoria Creation Ltd.,SIGNORIA,Textile,Textile,77.56
184,Nagreeka Exports Ltd.,NAGREEKEXP,Textile,Textile - Spinning,77.19
185,Meera Industries Ltd.,MEERA,Textile,Textile - Machinery,76.93
186,Yajur Fibres Ltd.,YAJUR,Textile,Textile,75.99
187,Ashnoor Textile Mills Ltd.,ASHNOOR,Textile,Textile,74.67
188,Jakharia Fabric Ltd.,JAKHARIA,Textile,Textile,73.76
189,Pioneer Embroideries Ltd.,PIONEEREMB,Textile,Textile - Spinning,72.97
190,Betex India Ltd.,BETXIND,Textile,Textile - Manmade  Fibres,72.9
191,Sky Industries Ltd.,SKYIND,Textile,Textile,72.55
192,Harikanta Overseas Ltd.,HARIKANTA,Textile,Textile,68.96
193,Kamadgiri Fashion Ltd.,KAMADGIRI,Textile,Textile - Manmade  Fibres,68.67
194,Divyadhan Recycling Industries Ltd.,DIVYADHAN,Textile,Textile - Manmade  Fibres,68.67
195,Siddhi Cotspin Ltd.,SIDDHICOTS,Textile,Textile - Spinning,68.34
196,Damodar Industries Ltd.,DAMODARIND,Textile,Textile - Spinning,67.55
197,Garment Mantra Lifestyle Ltd.,GARMNTMNTR,Textile,Textile,67.52
198,Shekhawati Industries Ltd.,SHEKHAWATI,Textile,Textile - Spinning,65.91
199,Everlon Financials Ltd.,EVERFIN,Textile,Textile - Spinning,65.88
200,Shree Balaji (Mala) Textiles Ltd.,MALA,Textile,Textile,64.83
201,Mohini Health & Hygiene Ltd.,MHHL,Textile,Textile,64.37
202,Shanti Spintex Ltd.,SHANTIDENM,Textile,Textile,61.73
203,Lakhotia Polyesters (India) Ltd.,LAKHOTIA,Textile,Textile - Manmade  Fibres,59.6
204,Riyaasat Lifestyle Ltd.,RIYAASAT,Textile,Textile,59.09
205,E-Land Apparel Ltd.,ELAND,Textile,Textile,57.54
206,Mohite Industries Ltd.,MOHITE,Textile,Textile - Spinning,53.87
207,Jamshri Realty Ltd.,JAMSHRI,Textile,Textile,53.1
208,MKP Mobility Ltd.,MKPMOB,Textile,Textile - Spinning,52.85
209,Nandani Creation Ltd.,JAIPURKURT,Textile,Textile,52.48
210,CLC Industries Ltd.,CLCIND,Textile,Textile - Spinning,52.42
211,Vinny Overseas Ltd.,VINNY,Textile,Textile,50.25
212,Shiva Mills Ltd.,SHIVAMILLS,Textile,Textile,49.86
213,SVP Global Textiles Ltd.,SVPGLOB,Textile,Textile,48.83
214,Arex Industries Ltd.,AREXMIS,Textile,Textile,47.36
215,GTN Industries Ltd.,GTNINDS,Textile,Textile - Spinning,47.06
216,Spright Agro Ltd.,SPRIGHT,Textile,Textile,46.07
217,Silky Overseas Ltd.,SILKY,Textile,Textile,45.85
218,Shubham Polyspin Ltd.,SHUBHAM,Textile,Textile,44.48
219,Shree Rajasthan Syntex Ltd.,SHRAJSYNQ,Textile,Textile - Manmade  Fibres,44.04
220,Sambandam Spinning Mills Ltd.,SAMBANDAM,Textile,Textile - Spinning,43.93
221,Tirupati Foam Ltd.,TIRUFOAM,Textile,Textile,43.63
222,Celebrity Fashions Ltd.,CELEBRITY,Textile,Textile,43.18
