Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
63,Suprajit Engineering Ltd.,SUPRAJIT,Automobile & Ancillaries,Auto Ancillary,7199.86
64,Fiem Industries Ltd.,FIEMIND,Automobile & Ancillaries,Auto Ancillary,6192.09
65,Balu Forge Industries Ltd.,BALUFORGE,Automobile & Ancillaries,Forgings,5993.73
66,Gulf Oil Lubricants India Ltd.,GULFOILLUB,Automobile & Ancillaries,Lubricants,5742.74
67,Lumax Industries Ltd.,LUMAXIND,Automobile & Ancillaries,Auto Ancillary,5430.94
68,Sharda Motor Industries Ltd.,SHARDAMOTR,Automobile & Ancillaries,Auto Ancillary,5156.07
69,LG Balakrishnan & Bros Ltd.,LGBBROSLTD,Automobile & Ancillaries,Auto Ancillary,5088.91
70,Subros Ltd.,SUBROS,Automobile & Ancillaries,Auto Ancillary,4956.29
71,Jamna Auto Industries Ltd.,JAMNAAUTO,Automobile & Ancillaries,Auto Ancillary,4921.82
72,Steel Strips Wheels Ltd.,SSWL,Automobile & Ancillaries,Auto Ancillary,4916.11
73,Savita Oil Technologies Ltd.,SOTL,Automobile & Ancillaries,Lubricants,4795.8
74,Rolex Rings Ltd,ROLEXRINGS,Automobile & Ancillaries,Bearings,4623.62
75,Greaves Cotton Ltd.,GREAVESCOT,Automobile & Ancillaries,Diesel Engines,4534.4
76,NRB Bearings Ltd.,NRBBEARING,Automobile & Ancillaries,Bearings,4444.39
77,Swaraj Engines Ltd.,SWARAJENG,Automobile & Ancillaries,Diesel Engines,4422.49
78,Texmaco Rail & Engineering Ltd.,TEXRAIL,Automobile & Ancillaries,Railways Wagons/Coaches,4268.01
79,Divgi Torqtransfer Systems Ltd.,DIVGIITTS,Automobile & Ancillaries,Auto Ancillary,3980.67
80,V.S.T. Tillers Tractors Ltd.,VSTTILLERS,Automobile & Ancillaries,Automobiles-Tractors,3902.74
81,Sandhar Technologies Ltd.,SANDHAR,Automobile & Ancillaries,Auto Ancillary,3856.42
82,JTEKT India Ltd.,JTEKTINDIA,Automobile & Ancillaries,Auto Ancillary,3649.16
83,Steelcast Ltd.,STEELCAS,Automobile & Ancillaries,Castings/Forgings,3556.67
84,Wheels India Ltd.,WHEELS,Automobile & Ancillaries,Auto Ancillary,3510.05
85,TVS Srichakra Ltd.,TVSSRICHAK,Automobile & Ancillaries,Tyres & Allied,3437.67
86,Rane (Madras) Ltd.,RML,Automobile & Ancillaries,Auto Ancillary,3067.86
87,Shanthi Gears Ltd.,SHANTIGEAR,Automobile & Ancillaries,Auto Ancillary,3040.25
88,Carraro India Ltd.,CARRARO,Automobile & Ancillaries,Auto Ancillary,2927.57
89,Panama Petrochem Ltd.,PANAMAPET,Automobile & Ancillaries,Lubricants,2926.38
90,MM Forgings Ltd.,MMFL,Automobile & Ancillaries,Forgings,2874.93
91,Sundaram-Clayton Ltd.,SUNCLAY,Automobile & Ancillaries,Auto Ancillary,2744.75
92,Automotive Axles Ltd.,AUTOAXLES,Automobile & Ancillaries,Auto Ancillary,2701.95
93,Veedol Corporation Ltd.,VEEDOL,Automobile & Ancillaries,Lubricants,2632.51
94,Rajratan Global Wire Ltd.,RAJRATAN,Automobile & Ancillaries,Auto Ancillary,2621.05
95,Talbros Automotive Components Ltd.,TALBROAUTO,Automobile & Ancillaries,Auto Ancillary,2593.82
96,Eveready Industries India Ltd.,EVEREADY,Automobile & Ancillaries,Batteries,2588.39
97,Federal-Mogul Goetze (India) Ltd.,FMGOETZE,Automobile & Ancillaries,Auto Ancillary,2544.89
98,India Nippon Electricals Ltd.,INDNIPPON,Automobile & Ancillaries,Auto Ancillary,2542.31
99,Gandhar Oil Refinery (India) Ltd.,GANDHAR,Automobile & Ancillaries,Lubricants,2399.03
100,Amic Forging Ltd.,AMIC,Automobile & Ancillaries,Forgings,2342.9
101,GNA Axles Ltd.,GNA,Automobile & Ancillaries,Auto Ancillary,2330.07
102,Landmark Cars Ltd.,LANDMARK,Automobile & Ancillaries,Automobiles - Dealers & Distributors,2126.32
103,NDR Auto Components Ltd.,NDRAUTO,Automobile & Ancillaries,Auto Ancillary,1937.79
104,Goodyear India Ltd.,GOODYEAR,Automobile & Ancillaries,Tyres & Allied,1798.03
105,Rico Auto Industries Ltd.,RICOAUTO,Automobile & Ancillaries,Auto Ancillary,1787.11
106,Sar Auto Products Ltd.,SAPL,Automobile & Ancillaries,Auto Ancillary,1723.81
107,Studds Accessories Ltd.,STUDDS,Automobile & Ancillaries,Auto Ancillary,1676.85
108,Zelio E-Mobility Ltd.,ZELIO,Automobile & Ancillaries,Automobile Two & Three Wheelers,1658.58
109,RACL Geartech Ltd.,RACLGEAR,Automobile & Ancillaries,Auto Ancillary,1638.07
110,Bharat Seats Ltd.,BHARATSE,Automobile & Ancillaries,Auto Ancillary,1564.35
111,Jay Bharat Maruti Ltd.,JAYBARMARU,Automobile & Ancillaries,Auto Ancillary,1389.93
112,Atul Auto Ltd.,ATULAUTO,Automobile & Ancillaries,Automobile Two & Three Wheelers,1374.52
113,Kross Ltd.,KROSS,Automobile & Ancillaries,Auto Ancillary,1355.99
114,Menon Bearings Ltd.,MENONBE,Automobile & Ancillaries,Bearings,1304.61
115,Precision Camshafts Ltd.,PRECAM,Automobile & Ancillaries,Auto Ancillary,1282.31
116,Investment & Precision Castings Ltd.,INVPRECQ,Automobile & Ancillaries,Castings/Forgings,1213.6
117,Munjal Auto Industries Ltd.,MUNJALAU,Automobile & Ancillaries,Auto Ancillary,1201.5
118,Alicon Castalloy Ltd.,ALICON,Automobile & Ancillaries,Castings/Forgings,1180.26
119,Automobile Corporation of Goa Ltd.,ACGL,Automobile & Ancillaries,Auto Ancillary,1110.17
120,Saint-Gobain Sekurit India Ltd.,SEKURITIND,Automobile & Ancillaries,Auto Ancillary,1083.7
121,The Hi-Tech Gears Ltd.,HITECHGEAR,Automobile & Ancillaries,Auto Ancillary,1035.1
122,Nelcast Ltd.,NELCAST,Automobile & Ancillaries,Castings/Forgings,1024.44
123,Uni Abex Alloy Products Ltd.,UNIABEXAL,Automobile & Ancillaries,Castings/Forgings,908.82
124,Synergy Green Industries Ltd.,SGIL,Automobile & Ancillaries,Castings/Forgings,864.5
125,Tirupati Forge Ltd.,TIRUPATIFL,Automobile & Ancillaries,Forgings,856.18
126,Popular Vehicles & Services Ltd.,PVSL,Automobile & Ancillaries,Automobiles - Dealers & Distributors,823.41
127,Sterling Tools Ltd.,STERTOOLS,Automobile & Ancillaries,Fasteners,807.21
128,Automotive Stampings and Assemblies Ltd.,ASAL,Automobile & Ancillaries,Auto Ancillary,793.3
129,IST Ltd.,ISTLTD,Automobile & Ancillaries,Auto Ancillary,757.64
130,Enkei Wheels (India) Ltd.,ENKEIWHEL,Automobile & Ancillaries,Auto Ancillary,710.73
131,Indo Farm Equipments Ltd.,INDOFARM,Automobile & Ancillaries,Automobiles-Tractors,702.99
132,Mercury Ev-Tech Ltd.,MERCURYEV,Automobile & Ancillaries,Automobiles - Passenger Cars,685.61
133,Kinetic Engineering Ltd.,KINETICENG,Automobile & Ancillaries,Auto Ancillary,640.75
134,Captain Technocast Ltd.,CTCL,Automobile & Ancillaries,Castings/Forgings,630.43
135,Hindustan Composites Ltd.,HINDCOMPOS,Automobile & Ancillaries,Auto Ancillary,613.21
136,Magna Electro Castings Ltd.,MAGNAELQ,Automobile & Ancillaries,Castings/Forgings,608.96
137,ZF Steering Gear (India) Ltd.,ZFSTEERING,Automobile & Ancillaries,Auto Ancillary,603.96
138,Triton Valves Ltd.,TRITONV,Automobile & Ancillaries,Auto Ancillary,591.53
139,Neetu Yoshi Ltd.,NEETUYOSHI,Automobile & Ancillaries,Castings/Forgings,589.95
140,Kalyani Cast-Tech Ltd.,KALYANI,Automobile & Ancillaries,Castings/Forgings,570.71
141,Munjal Showa Ltd.,MUNJALSHOW,Automobile & Ancillaries,Auto Ancillary,556.33
142,Satani Bearings Ltd.,SATANIBRG,Automobile & Ancillaries,Bearings,550.5
143,CLN Energy Ltd.,CLN,Automobile & Ancillaries,Batteries,546.61
144,Urja Global Ltd.,URJA,Automobile & Ancillaries,Automobile Two & Three Wheelers,529.35
145,High Energy Batteries (India) Ltd.,HIGHENE,Automobile & Ancillaries,Batteries,512.91
146,Autoline Industries Ltd.,AUTOIND,Automobile & Ancillaries,Auto Ancillary,441.59
147,Omax Autos Ltd.,OMAXAUTO,Automobile & Ancillaries,Auto Ancillary,436.85
