Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
140,TBI Corn Ltd.,TBI,Fast Moving Consumer Goods,Consumer Food,108.95
141,NHC Foods Ltd.,NHCFOODS,Fast Moving Consumer Goods,Consumer Food,108.19
142,Leo Dryfruits & Spices Trading Ltd.,VANDU,Fast Moving Consumer Goods,Consumer Food,107.35
143,Puretrop Fruits Ltd.,PURETROP,Fast Moving Consumer Goods,Consumer Food,107.17
144,Kohinoor Foods Ltd.,KOHINOOR,Fast Moving Consumer Goods,Consumer Food,102.65
145,Marvel Decor Ltd.,MDL,Fast Moving Consumer Goods,Household & Personal Products,102.63
146,B&A Packaging India Ltd.,BAPACK,Fast Moving Consumer Goods,Packaging,95.74
147,Ideal Technoplast Industries Ltd.,IDEALTECHO,Fast Moving Consumer Goods,Packaging,93.47
148,Gujarat Containers Ltd.,GUJCONT,Fast Moving Consumer Goods,Packaging,91.56
149,Modern Dairies Ltd.,MODAIRY,Fast Moving Consumer Goods,Consumer Food,90.57
150,Valencia Nutrition Ltd.,VALENCIA,Fast Moving Consumer Goods,Consumer Food,85.51
151,Kovilpatti Lakshmi Roller Flour Mills Ltd.,KLRFM,Fast Moving Consumer Goods,Consumer Food,81.37
152,Universal Starch-Chem Allied Ltd.,UNIVSTAR,Fast Moving Consumer Goods,Consumer Food,80.68
153,Prime Industries Ltd.,PRIMIND,Fast Moving Consumer Goods,Consumer Food,79.81
154,JHS Svendgaard Laboratories Ltd.,JHS,Fast Moving Consumer Goods,Household & Personal Products,78.67
155,Yuvraaj Hygiene Product Ltd.,YUVRAAJHPL,Fast Moving Consumer Goods,Household & Personal Products,77.96
156,Super Tannery Ltd.,SUPTANERY,Fast Moving Consumer Goods,Leather,77.74
157,Thrive Future Habitats Ltd.,THRIVE,Fast Moving Consumer Goods,Household & Personal Products,76.81
158,Team24 Consumer Products Ltd.,TEAM24,Fast Moving Consumer Goods,Consumer Food,74.39
159,Nakoda Group Of Industries Ltd.,NGIL,Fast Moving Consumer Goods,Consumer Food,73.57
160,Raj Oil Mills Ltd.,ROML,Fast Moving Consumer Goods,Edible Oil,70.46
161,Ajooni Biotech Ltd.,AJOONI,Fast Moving Consumer Goods,Animal Feed,69.96
162,Virat Crane Industries Ltd.,VIRATCRA,Fast Moving Consumer Goods,Consumer Food,68.4
163,Omfurn India Ltd.,OMFURN,Fast Moving Consumer Goods,Household & Personal Products,67.11
164,Kothari Fermentation & Biochem Ltd.,KFBL,Fast Moving Consumer Goods,Consumer Food,65.25
165,Tanvi Foods (India) Ltd.,TANVI,Fast Moving Consumer Goods,Consumer Food,64.16
166,Oceanic Foods Ltd.,OCEANIC,Fast Moving Consumer Goods,Consumer Food,64.13
167,Essex Marine Ltd.,ESSEX,Fast Moving Consumer Goods,Consumer Food,63.7
168,MR Maniveni Foods Ltd.,MANIVENI,Fast Moving Consumer Goods,Consumer Food,61.01
169,Ceeta Industries Ltd.,CEETAIN,Fast Moving Consumer Goods,Consumer Food,60.88
170,Gayatri Bio Organics Ltd.,GAYATRIBI,Fast Moving Consumer Goods,Consumer Food,59.64
171,Flex Foods Ltd.,FLEXFO,Fast Moving Consumer Goods,Consumer Food,56.04
172,Naman Industries Proxima Ltd.,NAMAN,Fast Moving Consumer Goods,Household & Personal Products,53.51
173,Sampre Nutritions Ltd.,SAMPRE,Fast Moving Consumer Goods,Consumer Food,53.3
174,Saboo Sodium Chloro Ltd.,SABOOSOD,Fast Moving Consumer Goods,Consumer Food,52.67
175,Phoenix International Ltd.,PHOENXINTL,Fast Moving Consumer Goods,Leather,52.05
176,Anjani Foods Ltd.,ANJANIFOODS,Fast Moving Consumer Goods,Consumer Food,51.96
177,IB Infotech Enterprises Ltd.,IBINFO,Fast Moving Consumer Goods,Consumer Food,50.96
178,Gabriel Pet Straps Ltd.,GPSL,Fast Moving Consumer Goods,Packaging,50.65
179,Sundaram Multi Pap Ltd.,SUNDARAM,Fast Moving Consumer Goods,Printing & Stationery,49.76
180,Diligent Industries Ltd.,DILIGENT,Fast Moving Consumer Goods,Edible Oil,49.59
181,Kshitij Polyline Ltd.,KSHITIJPOL,Fast Moving Consumer Goods,Printing & Stationery,47.97
182,DK Enterprises Global Ltd.,DKEGL,Fast Moving Consumer Goods,Packaging,47.71
183,Standard Surfactants Ltd.,STDSFAC,Fast Moving Consumer Goods,Detergents & Soaps,46.64
184,Dangee Dums Ltd.,DANGEE,Fast Moving Consumer Goods,Consumer Food,45.42
185,Italian Edibles Ltd.,ITALIANE,Fast Moving Consumer Goods,Consumer Food,45.07
186,Ambica Agarbathies & Aroma Industries Ltd.,AMBICAAGAR,Fast Moving Consumer Goods,Household & Personal Products,44.94
187,AKI India Ltd.,AKI,Fast Moving Consumer Goods,Leather,43.45
188,Rexpro Enterprises Ltd.,REXPRO,Fast Moving Consumer Goods,Household & Personal Products,42.64
189,Golden Tobacco Ltd.,GOLDENTOBC,Fast Moving Consumer Goods,Cigarettes/Tobacco,42.26
190,Spectrum Foods Ltd.,SPECFOOD,Fast Moving Consumer Goods,Consumer Food,42.06
191,Orient Beverages Ltd.,ORIBEVER,Fast Moving Consumer Goods,Consumer Food,39.5
192,Swojas Foods Ltd.,SWOJAS,Fast Moving Consumer Goods,Consumer Food,37.0
193,Baba Food Processing (India) Ltd.,BABAFP,Fast Moving Consumer Goods,Consumer Food,36.24
194,Sanwaria Consumer Ltd.,SANWARIA,Fast Moving Consumer Goods,Edible Oil,36.07
195,Spinaroo Commercial Ltd.,SPINAROO,Fast Moving Consumer Goods,Packaging,35.5
196,Nuway Organic Naturals India Ltd.,NUWAY,Fast Moving Consumer Goods,Household & Personal Products,35.46
197,Poona Dal & Oil Industries Ltd.,POONADAL,Fast Moving Consumer Goods,Edible Oil,35.39
198,NK Industries Ltd.,NKIND,Fast Moving Consumer Goods,Edible Oil,34.68
199,Dindigul Farm Product Ltd.,DFPL,Fast Moving Consumer Goods,Consumer Food,34.2
200,Ravalgaon Sugar Farm Ltd.,RAVALSUGAR,Fast Moving Consumer Goods,Consumer Food,33.55
201,3B Films Ltd.,3BFILMS,Fast Moving Consumer Goods,Packaging,33.54
202,Hipolin Ltd.,HIPOLIN,Fast Moving Consumer Goods,Detergents & Soaps,32.35
203,Jhandewalas Foods Ltd.,JFL,Fast Moving Consumer Goods,Consumer Food,32.04
204,Uma Converter Ltd.,UMA,Fast Moving Consumer Goods,Packaging,30.41
205,NFP Sampoorna Foods Ltd.,NFPSAMPOOR,Fast Moving Consumer Goods,Consumer Food,29.06
206,Lake Shore Realty Ltd.,LAKESHORE,Fast Moving Consumer Goods,Consumer Food,27.31
207,Sunil Agro Foods Ltd.,SUNILAGR,Fast Moving Consumer Goods,Consumer Food,26.59
208,KMG Milk Food Ltd.,KMGMILK,Fast Moving Consumer Goods,Consumer Food,26.52
209,Sinnar Bidi Udyog Ltd.,SINNAR,Fast Moving Consumer Goods,Cigarettes/Tobacco,24.92
210,Milestone Furniture Ltd.,MILEFUR,Fast Moving Consumer Goods,Household & Personal Products,23.83
211,Goel Food Products Ltd.,GOEL,Fast Moving Consumer Goods,Consumer Food,23.38
212,Ambo Agritec Ltd.,AMBOAGRI,Fast Moving Consumer Goods,Edible Oil,22.8
213,Jaipan Industries Ltd.,JAIPAN,Fast Moving Consumer Goods,Household & Personal Products,22.53
214,Sati Poly Plast Ltd.,SATIPOLY,Fast Moving Consumer Goods,Packaging,22.24
215,Tapi Fruit Processing Ltd.,TAPIFRUIT,Fast Moving Consumer Goods,Consumer Food,21.5
216,Sonalis Consumer Products Ltd.,SONALIS,Fast Moving Consumer Goods,Consumer Food,20.83
217,Boss Packaging Solutions Ltd.,BOSS,Fast Moving Consumer Goods,Packaging,20.16
218,Labelkraft Technologies Ltd.,LABELKRAFT,Fast Moving Consumer Goods,Printing & Stationery,20.11
219,Novateor Research Laboratories Ltd.,NOVATEOR,Fast Moving Consumer Goods,Household & Personal Products,19.88
220,Kahan Packaging Ltd.,KAHAN,Fast Moving Consumer Goods,Packaging,19.3
221,SPP Polymer Ltd.,SPPPOLY,Fast Moving Consumer Goods,Packaging,19.24
222,Prima Industries Ltd.,PRIMAIN,Fast Moving Consumer Goods,Animal Feed,19.21
223,Abram Food Ltd.,ABRFL,Fast Moving Consumer Goods,Consumer Food,19.03
224,Rajeshwari Cans Ltd.,RCAN,Fast Moving Consumer Goods,Packaging,17.06
225,Shashwat Furnishing Solutions Ltd.,SFSL,Fast Moving Consumer Goods,Household & Personal Products,16.24
226,Solvex Edibles Ltd.,SOLVEX,Fast Moving Consumer Goods,Edible Oil,16.1
227,Natraj Proteins Ltd.,NATRAJPR,Fast Moving Consumer Goods,Edible Oil,15.82
228,Amin Tannery Ltd.,AMINTAN,Fast Moving Consumer Goods,Leather,15.66
229,Astron Multigrain Ltd.,ASTRONMULT,Fast Moving Consumer Goods,Consumer Food,15.2
230,ANS Industries Ltd.,ANSINDUS,Fast Moving Consumer Goods,Consumer Food,14.11
