Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
72,E to E Transportation Infrastructure Ltd.,E2ERAIL,Infrastructure,Engineering - Construction,460.0
73,W.S. Industries (India) Ltd.,WSI,Infrastructure,Engineering - Construction,457.57
74,BR Goyal Infrastructure Ltd.,BRGIL,Infrastructure,Engineering - Construction,452.67
75,Sotefin Bharat Ltd.,SOTEFIN,Infrastructure,Engineering - Construction,445.84
76,Emrock Corporation Ltd.,EMROCK,Infrastructure,Engineering - Construction,438.21
77,Sugs Lloyd Ltd.,SUGSLLOYD,Infrastructure,Engineering - Construction,422.84
78,Vishnu Prakash R Punglia Ltd.,VPRPL,Infrastructure,Engineering - Construction,410.08
79,MBL Infrastructure Ltd.,MBLINFRA,Infrastructure,Engineering - Construction,389.23
80,Markolines Pavement Technologies Ltd.,MARKOLINES,Infrastructure,Engineering - Construction,387.68
81,Solarium Green Energy Ltd.,SOLARIUM,Infrastructure,Engineering - Construction,342.06
82,Atlantaa Ltd.,ATLANTAA,Infrastructure,Engineering - Construction,323.96
83,Highway Infrastructure Ltd.,HILINFRA,Infrastructure,Engineering - Construction,319.73
84,VVIP Infratech Ltd.,VVIPIL,Infrastructure,Engineering - Construction,294.39
85,R.P.P. Infra Projects Ltd.,RPPINFRA,Infrastructure,Engineering - Construction,293.15
86,Genus Prime Infra Ltd.,GENUSPRIME,Infrastructure,Engineering - Construction,281.42
87,Savy Infra and Logistics Ltd.,SAVY,Infrastructure,Engineering - Construction,274.67
88,Globe Civil Projects Ltd.,GLOBECIVIL,Infrastructure,Engineering - Construction,266.17
89,A2Z Infra Engineering Ltd.,A2ZINFRA,Infrastructure,Engineering - Construction,262.56
90,RBM Infracon Ltd.,RBMINFRA,Infrastructure,Engineering - Construction,260.83
91,Suyog Gurbaxani Funicular Ropeways Ltd.,SGFRL,Infrastructure,Engineering - Construction,260.43
92,Active Infrastructures Ltd.,ACTIVEINFR,Infrastructure,Engineering - Construction,255.26
93,GRE Renew Enertech Ltd.,GRERENEW,Infrastructure,Engineering - Construction,255.04
94,Generic Engineering Construction And Projects Ltd.,GENCON,Infrastructure,Engineering - Construction,227.15
95,Power & Instrumentation (Gujarat) Ltd.,PIGL,Infrastructure,Engineering - Construction,226.4
96,Pratham EPC Projects Ltd.,PRATHAM,Infrastructure,Engineering - Construction,222.19
97,Last Mile Enterprises Ltd.,LASTMILE,Infrastructure,Engineering - Construction,221.64
98,Eleganz Interiors Ltd.,ELGNZ,Infrastructure,Engineering - Construction,194.47
99,Current Infraprojects Ltd.,CURRENT,Infrastructure,Engineering - Construction,193.49
100,Madhav Infra Projects Ltd.,MADHAVIPL,Infrastructure,Engineering - Construction,191.4
101,Modulex Construction Technologies Ltd.,MODULEX,Infrastructure,Engineering - Construction,186.63
102,Expo Engineering And Projects Ltd.,EXPOEAPL,Infrastructure,Engineering - Construction,184.24
103,Coromandel Engineering Company Ltd.,COROENGG,Infrastructure,Engineering - Construction,183.8
104,Oneindig Technologies Ltd.,ONEINDIG,Infrastructure,Engineering - Construction,171.5
105,Niraj Cement Structurals Ltd.,NIRAJ,Infrastructure,Engineering - Construction,166.49
106,Giriraj Civil Developers Ltd.,GIRIRAJ,Infrastructure,Engineering - Construction,156.8
107,AVP Infracon Ltd.,AVPINFRA,Infrastructure,Engineering - Construction,149.88
108,Twamev Construction And Infrastructure Ltd.,TICL,Infrastructure,Engineering - Construction,147.56
109,Refex Renewables & Infrastructure Ltd.,REFEXRENEW,Infrastructure,Engineering - Construction,147.31
110,Sadbhav Engineering Ltd.,SADBHAV,Infrastructure,Engineering - Construction,146.86
111,Tarmat Ltd.,TARMAT,Infrastructure,Engineering - Construction,146.65
112,Bharat Road Network Ltd.,BRNL,Infrastructure,Engineering - Construction,145.65
113,HEC Infra Projects Ltd.,HECPROJECT,Infrastructure,Engineering - Construction,140.95
114,Desco Infratech Ltd.,DESCO,Infrastructure,Engineering - Construction,140.89
115,Virya Resources Ltd.,VIRYA,Infrastructure,Engineering - Construction,134.85
116,Safety Controls & Devices Ltd.,SCDL,Infrastructure,Engineering - Construction,133.22
117,Sattva Engineering Construction Ltd.,SATTVAENGG,Infrastructure,Engineering - Construction,129.97
118,BCPL Railway Infrastructure Ltd.,BCPL,Infrastructure,Engineering - Construction,121.68
119,Udayshivakumar Infra Ltd.,USK,Infrastructure,Engineering - Construction,118.13
120,Navkar Urbanstructure Ltd.,NAVKARURB,Infrastructure,Engineering - Construction,112.21
121,Oval Projects Engineering Ltd.,OVAL,Infrastructure,Engineering - Construction,112.15
122,Newtime Infrastructure Ltd.,NEWINFRA,Infrastructure,Engineering - Construction,103.39
123,Ducon Infratechnologies Ltd.,DUCON,Infrastructure,Engineering - Construction,102.03
124,Sadbhav Infrastructure Project Ltd.,SADBHIN,Infrastructure,Engineering - Construction,101.09
125,Srinibas Pradhan Constructions Ltd.,SPCON,Infrastructure,Engineering - Construction,100.66
126,Kay Cee Energy & Infra Ltd.,KCEIL,Infrastructure,Engineering - Construction,99.2
127,Semac Construction Ltd.,SEMAC,Infrastructure,Engineering - Construction,98.21
128,K&R Rail Engineering Ltd.,KRRAIL,Infrastructure,Engineering - Construction,93.52
129,Konstelec Engineers Ltd.,KONSTELEC,Infrastructure,Engineering - Construction,88.64
130,Mayasheel Ventures Ltd.,MAYASHEEL,Infrastructure,Engineering - Construction,85.44
131,Lakshya Powertech Ltd.,LAKSHYA,Infrastructure,Engineering - Construction,82.99
132,Valplast Technologies Ltd.,VALPLAST,Infrastructure,Engineering - Construction,78.51
133,Noida Toll Bridge Company Ltd.,NOIDATOLL,Infrastructure,Engineering - Construction,75.22
134,HM Electro Mech Ltd.,HMEML,Infrastructure,Engineering - Construction,72.61
135,Jayant Infratech Ltd.,JAYANT,Infrastructure,Engineering - Construction,72.57
136,IL&FS Transportation Networks Ltd.,IL&FSTRANS,Infrastructure,Engineering - Construction,71.06
137,Mizzen Ventures Ltd.,MIZVEN,Infrastructure,Engineering - Construction,70.67
138,Integrity Infrabuild Developers Ltd.,INTEGRITY,Infrastructure,Engineering - Construction,70.4
139,Rachana Infrastructure Ltd.,RILINFRA,Infrastructure,Engineering - Construction,68.84
140,RKEC Projects Ltd.,RKEC,Infrastructure,Engineering - Construction,64.6
141,Suntech Infra Solutions Ltd.,SUNTECH,Infrastructure,Engineering - Construction,64.19
142,Gensol Engineering Ltd.,GENSOL,Infrastructure,Engineering - Construction,64.09
143,Constronics Infra Ltd.,CONSTRONIC,Infrastructure,Engineering - Construction,63.77
144,K2 Infragen Ltd.,K2INFRA,Infrastructure,Engineering - Construction,63.72
145,Popular Foundations Ltd.,PFL,Infrastructure,Engineering - Construction,60.73
146,Conart Engineers Ltd.,CONART,Infrastructure,Engineering - Construction,60.69
147,Teamo Productions HQ Ltd.,TPHQ,Infrastructure,Engineering - Construction,54.81
148,VSF Projects Ltd.,VSFPROJ,Infrastructure,Engineering - Construction,52.98
149,Mapro Industries Ltd.,MAPROIN,Infrastructure,Engineering - Construction,51.47
150,Trom Industries Ltd.,TROM,Infrastructure,Engineering - Construction,50.99
151,Kaizen Agro Infrabuild Ltd.,KAIZENAGRO,Infrastructure,Engineering - Construction,48.33
152,Sam Industries Ltd.,SAMINDUS,Infrastructure,Engineering - Construction,46.57
153,Gayatri Highways Ltd.,GAYAHWS,Infrastructure,Engineering - Construction,45.53
154,CCL International Ltd.,CCLINTER,Infrastructure,Engineering - Construction,45.08
155,Chiraharit Ltd.,CHIRAHARIT,Infrastructure,Engineering - Construction,43.89
156,Sonu Infratech Ltd.,SONUINFRA,Infrastructure,Engineering - Construction,42.94
157,Akash Infra-Projects Ltd.,AKASH,Infrastructure,Engineering - Construction,41.48
158,Modern Engineering And Projects Ltd.,MEAPL,Infrastructure,Engineering - Construction,40.63
159,VL Infraprojects Ltd.,VLINFRA,Infrastructure,Engineering - Construction,40.62
160,Faalcon Concepts Ltd.,FAALCON,Infrastructure,Engineering - Construction,39.38
161,Madhucon Projects Ltd.,MADHUCON,Infrastructure,Engineering - Construction,39.11
162,Manav Infra Projects Ltd.,MANAV,Infrastructure,Engineering - Construction,35.4
163,Shreeshay Engineers Ltd.,SHREESHAY,Infrastructure,Engineering - Construction,33.93
164,Kaushalya Infrastructure Development Corporation Ltd.,KAUSHALYA,Infrastructure,Engineering - Construction,31.55
165,Promax Power Ltd.,PROMAX,Infrastructure,Engineering - Construction,28.02
166,Ranjeet Mechatronics Ltd.,RANJEET,Infrastructure,Engineering - Construction,27.68
167,Salasar Exteriors & Contour Ltd.,SECL,Infrastructure,Engineering - Construction,27.28
168,NACDAC Infrastructure Ltd.,NACDAC,Infrastructure,Engineering - Construction,24.73
169,Teerth Gopicon Ltd.,TGL,Infrastructure,Engineering - Construction,24.06
170,Vivanta Industries Ltd.,VIVANTA,Infrastructure,Engineering - Construction,23.32
171,TechIndia Nirman Ltd.,TECHIN,Infrastructure,Engineering - Construction,21.73
172,Ind Renewable Energy Ltd.,INDRENEW,Infrastructure,Engineering - Construction,20.89
173,Adhbhut Infrastructure Ltd.,ADHBHUTIN,Infrastructure,Engineering - Construction,16.16
174,Julien Agro Infratech Ltd.,JULIEN,Infrastructure,Engineering - Construction,14.18
175,PBA Infrastructure Ltd.,PBAINFRA,Infrastructure,Engineering - Construction,13.88
176,RJ Shah & Company Ltd.,RJSHAH,Infrastructure,Engineering - Construction,13.57
177,Janus Corporation Ltd.,JANUSCORP,Infrastructure,Engineering - Construction,11.76
178,MEP Infrastructure Developers Ltd.,MEP,Infrastructure,Engineering - Construction,11.73
179,Raunaq lnternational Ltd.,RAUNAQ,Infrastructure,Engineering - Construction,11.41
180,Transwind Infrastructures Ltd.,TRANSWIND,Infrastructure,Engineering - Construction,10.06
181,Crane Infrastructure Ltd.,CRANEINFRA,Infrastructure,Engineering - Construction,9.33
182,Indifra Ltd.,INDIFRA,Infrastructure,Engineering - Construction,8.71
183,Shelter Infra Projects Ltd.,SIPL,Infrastructure,Engineering - Construction,5.36
184,Setubandhan Infrastructure Ltd.,SETUINFRA,Infrastructure,Engineering - Construction,5.28
185,Shree Precoated Steels Ltd.,SPSL,Infrastructure,Engineering - Construction,4.9
186,Vardhman Concrete Ltd.,VARDHMAN,Infrastructure,Engineering - Construction,3.81
187,Anand Projects Ltd.,ANANDPROJ,Infrastructure,Engineering - Construction,3.06
188,Diamant Infrastructure Ltd.,DIAMANT,Infrastructure,Engineering - Construction,2.68
189,Mcnally Bharat Engineering Company Ltd.,MBECL,Infrastructure,Engineering - Construction,2.3
190,Shah Construction Company Ltd.,SHAHCON,Infrastructure,Engineering - Construction,0.98
191,AB Infrabuild Ltd. - RE,ABIN-RE,Infrastructure,Engineering - Construction,0.0
192,Jyoti Structures Ltd. - (Rights Entitlements (REs)),JYOTI-RE1,Infrastructure,Transmission Towers / Equipments,0.0
193,Manav Infra Projects Ltd. - (Rights Entitlements),MANAV-RE,Infrastructure,Engineering - Construction,0.0
194,SEPC Ltd. - (Rights Entitlements (REs)),SEPC-RE3,Infrastructure,Engineering - Construction,0.0
195,SEPC Ltd- Partly Paid-up Equity Shares (Rights Issue),SEPCPP,Infrastructure,Engineering - Construction,0.0
196,Hindustan Construction Company Ltd. - (Rights Entitlements (REs)),HCC-RE1,Infrastructure,Engineering - Construction,0.0
197,Patel Engineering Ltd. - (Rights Entitlements (REs)),PATELEG-RE,Infrastructure,Engineering - Construction,0.0
